state,year,district,block,block_no,gram_panchayat,gp_no,ward_no,seat_no,seat_id_raw,seat_from_image,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,vacant,reservation_raw,script,source_path,source_page,source_pdf
Jharkhand,2015,Garhwa,खरौंधी,01,,,,01,I x<+ok@01@[kjkSa/kh& ¼01½,,block_member,panchayat_samiti,Woman,NONE,1,ज्ञानमति देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,1,GARHWA PSS.pdf
Jharkhand,2015,Seraikela Kharsawan,नीमडीह—,03,,,,07,XXIII सरायकेला—खरसावाँ/ 03/ नीमडीह—(07),,block_member,panchayat_samiti,ST Woman,ST,1,तारामणी सिंह,0,अनुसूचित जन जाति | महिला,devanagari,data/jharkhand/2015/23. SERAIKELA KHARSAWAN MUKHIYA PSS/SERAIKELA KHARSAWAN PSS/Prapatra 23 Nimdih Panchayat Samiti.doc.pdf,1,Prapatra 23 Nimdih Panchayat Samiti.doc.pdf
Jharkhand,2015,Seraikela Kharsawan,नीमडीह—,03,,,,08,XXIII सरायकेला—खरसावाँ/ 03/ नीमडीह—(08),,block_member,panchayat_samiti,Woman,NONE,1,सबिता महतो,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/23. SERAIKELA KHARSAWAN MUKHIYA PSS/SERAIKELA KHARSAWAN PSS/Prapatra 23 Nimdih Panchayat Samiti.doc.pdf,1,Prapatra 23 Nimdih Panchayat Samiti.doc.pdf
Jharkhand,2015,Seraikela Kharsawan,नीमडीह—,03,,,,09,XXIII सरायकेला—खरसावाँ/ 03/ नीमडीह—(09),,block_member,panchayat_samiti,ST Other than Woman,ST,0,गणपति सिंह,0,अनुसूचित जन जाति | अन्य,devanagari,data/jharkhand/2015/23. SERAIKELA KHARSAWAN MUKHIYA PSS/SERAIKELA KHARSAWAN PSS/Prapatra 23 Nimdih Panchayat Samiti.doc.pdf,1,Prapatra 23 Nimdih Panchayat Samiti.doc.pdf
Jharkhand,2015,Seraikela Kharsawan,नीमडीह—,03,,,,10,XXIII सरायकेला—खरसावाँ/ 03/ नीमडीह—(10),,block_member,panchayat_samiti,ST Other than Woman,ST,0,प्रदीप कुमार सिंह,0,अनुसूचित जन जाति | अन्य,devanagari,data/jharkhand/2015/23. SERAIKELA KHARSAWAN MUKHIYA PSS/SERAIKELA KHARSAWAN PSS/Prapatra 23 Nimdih Panchayat Samiti.doc.pdf,1,Prapatra 23 Nimdih Panchayat Samiti.doc.pdf
Jharkhand,2015,Seraikela Kharsawan,नीमडीह—,03,,,,11,XXIII सरायकेला—खरसावाँ/ 03/ नीमडीह—(11),,block_member,panchayat_samiti,ST Other than Woman,ST,0,असित सिंह पात्रो,0,अनुसूचित जन जाति | अन्य,devanagari,data/jharkhand/2015/23. SERAIKELA KHARSAWAN MUKHIYA PSS/SERAIKELA KHARSAWAN PSS/Prapatra 23 Nimdih Panchayat Samiti.doc.pdf,1,Prapatra 23 Nimdih Panchayat Samiti.doc.pdf
Jharkhand,2015,Seraikela Kharsawan,नीमडीह—,03,,,,12,XXIII सरायकेला—खरसावाँ/ 03/ नीमडीह—(12),,block_member,panchayat_samiti,SC Other than Woman,SC,0,गणेश रूहीदास,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/23. SERAIKELA KHARSAWAN MUKHIYA PSS/SERAIKELA KHARSAWAN PSS/Prapatra 23 Nimdih Panchayat Samiti.doc.pdf,1,Prapatra 23 Nimdih Panchayat Samiti.doc.pdf
Jharkhand,2015,Seraikela Kharsawan,नीमडीह—,03,,,,13,XXIII सरायकेला—खरसावाँ/ 03/ नीमडीह—(13),,block_member,panchayat_samiti,Other than Woman,NONE,0,तारक कुमार पति,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/23. SERAIKELA KHARSAWAN MUKHIYA PSS/SERAIKELA KHARSAWAN PSS/Prapatra 23 Nimdih Panchayat Samiti.doc.pdf,1,Prapatra 23 Nimdih Panchayat Samiti.doc.pdf
Jharkhand,2015,Seraikela Kharsawan,नीमडीह—,03,,,,14,XXIII सरायकेला—खरसावाँ/ 03/ नीमडीह—(14),,block_member,panchayat_samiti,ST Other than Woman,ST,0,बासुदेव मांझी,0,अनुसूचित जन जाति | अन्य,devanagari,data/jharkhand/2015/23. SERAIKELA KHARSAWAN MUKHIYA PSS/SERAIKELA KHARSAWAN PSS/Prapatra 23 Nimdih Panchayat Samiti.doc.pdf,1,Prapatra 23 Nimdih Panchayat Samiti.doc.pdf
Jharkhand,2015,Seraikela Kharsawan,नीमडीह—,03,,,,15,XXIII सरायकेला—खरसावाँ/ 03/ नीमडीह—(15),,block_member,panchayat_samiti,ST Woman,ST,1,गीता रानी सिंह सरदार,0,अनुसूचित जन जाति | महिला,devanagari,data/jharkhand/2015/23. SERAIKELA KHARSAWAN MUKHIYA PSS/SERAIKELA KHARSAWAN PSS/Prapatra 23 Nimdih Panchayat Samiti.doc.pdf,1,Prapatra 23 Nimdih Panchayat Samiti.doc.pdf
Jharkhand,2015,Seraikela Kharsawan,नीमडीह—,03,,,,16,XXIII सरायकेला—खरसावाँ/ 03/ नीमडीह—(16),,block_member,panchayat_samiti,Woman,NONE,1,दिसा रानी देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/23. SERAIKELA KHARSAWAN MUKHIYA PSS/SERAIKELA KHARSAWAN PSS/Prapatra 23 Nimdih Panchayat Samiti.doc.pdf,1,Prapatra 23 Nimdih Panchayat Samiti.doc.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,1,XXIV iwohZ flagHkwe@01@cksM+ke & ¼1½,,block_member,panchayat_samiti,BC Woman,BC,1,देवयानी दास,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,3,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,2,XXIV iwohZ flagHkwe@01@cksM+ke & ¼2½,,block_member,panchayat_samiti,BC Other than Woman,BC,0,काशी नाथ महतो,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,3,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,3,XXIV iwohZ flagHkwe@01@cksM+ke & ¼3½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,चैतन सिहं,0,vuqlfwpr tutkfr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,3,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,4,XXIV iwohZ flagHkwe@01@cksM+ke & ¼4½,,block_member,panchayat_samiti,BC Woman,BC,1,अपर्णा गोप,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,3,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,5,XXIV iwohZ flagHkwe@01@cksM+ke & ¼5½,,block_member,panchayat_samiti,Woman,NONE,1,शिप्रा रानी कुम्हकार,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,3,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,6,XXIV iwohZ flagHkwe@01@cksM+ke & ¼6½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,धीेरेन्द्र नाथ राय,0,vuqlfwpr tkfr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,3,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,7,XXIV iwohZ flagHkwe@01@cksM+ke & ¼7½,,block_member,panchayat_samiti,Other than Woman,NONE,0,अनिल चंद्र प्रमाणिक,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,3,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,8,XXIV iwohZ flagHkwe@01@cksM+ke & ¼8½,,block_member,panchayat_samiti,Woman,NONE,1,आशा कुमारी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,3,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,9,XXIV iwohZ flagHkwe@01@cksM+ke & ¼9½,,block_member,panchayat_samiti,ST Woman,ST,1,मालती वाला ंसिंह,0,vuqlfwpr tutkfr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,3,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,10,XXIV iwohZ flagHkwe@01@cksM+ke & ¼10½,,block_member,panchayat_samiti,ST Woman,ST,1,शुकुन्तला सिहं,0,vuqlfwpr tutkfr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,3,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,11,XXIV iwohZ flagHkwe@01@cksM+ke & ¼11½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,लालमोहन सिहं,0,vuqlfwpr tutkfr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,3,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,12,XXIV iwohZ flagHkwe@01@cksM+ke & ¼12½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,मंगल सिंह,0,vuqlfwpr tutkfr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,4,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,13,XXIV iwohZ flagHkwe@01@cksM+ke & ¼13½,,block_member,panchayat_samiti,ST Woman,ST,1,मेनका किस्कु,0,vuqlfwpr tutkfr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,4,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,बोड़ाम,01,,,,14,XXIV iwohZ flagHkwe@01@cksM+ke & ¼14½,,block_member,panchayat_samiti,ST Woman,ST,1,रबनी बाला सिहं,0,vuqlfwpr tutkfr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,4,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,01,iwohZ flagHkew iVenk XXIV /02/ - (01),,block_member,panchayat_samiti,Woman,NONE,1,जयन्ती महतो,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,02,iwohZ flagHkew iVenk XXIV /02/ - (02),,block_member,panchayat_samiti,ST Other than Woman,ST,0,तारा रानी मांझी,0,vuqlfwpr tu tkfr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,03,iwohZ flagHkew iVenk XXIV /02/ - (03),,block_member,panchayat_samiti,Other than Woman,NONE,0,स्वपन चन्द्र कुम्भकार,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,04,iwohZ flagHkew iVenk XXIV /02/ - (04),,block_member,panchayat_samiti,Other than Woman,NONE,0,नलिनी कान्त कुम्भकार,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,05,iwohZ flagHkew iVenk XXIV /02/ - (05),,block_member,panchayat_samiti,BC Woman,BC,1,मेनका महतो,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,06,iwohZ flagHkew iVenk XXIV /02/ - (06),,block_member,panchayat_samiti,ST Woman,ST,1,पूर्णिमा पंावरी,0,vuqlfwpr tu tkfr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,07,iwohZ flagHkew iVenk XXIV /02/ - (07),,block_member,panchayat_samiti,ST Other than Woman,ST,0,शयामपद सिहं सरदार,0,vuqlfwpr tu tkfr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,08,iwohZ flagHkew iVenk XXIV /02/ - (08),,block_member,panchayat_samiti,SC Other than Woman,SC,0,निर्मल रजक,0,vuqlfwpr tkfr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,09,iwohZ flagHkew iVenk XXIV /02/ - (09),,block_member,panchayat_samiti,BC Other than Woman,BC,0,खगेन्द्र नाथ महतो,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,10,iwohZ flagHkew iVenk XXIV /02/ - (10),,block_member,panchayat_samiti,ST Woman,ST,1,बालिका सोरेन,0,vuqlfwpr tu tkfr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,,iwohZ flagHkew iVenk,,block_member,panchayat_samiti,Woman,NONE,1,जयन्ती महतो,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,,iwohZ flagHkew iVenk,,block_member,panchayat_samiti,ST Other than Woman,ST,0,तारा रानी मांझी,0,vuqlfwpr tu tkfr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,,iwohZ flagHkew iVenk,,block_member,panchayat_samiti,Other than Woman,NONE,0,स्वपन चन्द्र कुम्भकार,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,,iwohZ flagHkew iVenk,,block_member,panchayat_samiti,Other than Woman,NONE,0,नलिनी कान्त कुम्भकार,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,,iwohZ flagHkew iVenk,,block_member,panchayat_samiti,BC Woman,BC,1,मेनका महतो,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,,iwohZ flagHkew iVenk,,block_member,panchayat_samiti,ST Woman,ST,1,पूर्णिमा पंावरी,0,vuqlfwpr tu tkfr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,,iwohZ flagHkew iVenk,,block_member,panchayat_samiti,ST Other than Woman,ST,0,शयामपद सिहं सरदार,0,vuqlfwpr tu tkfr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,,iwohZ flagHkew iVenk,,block_member,panchayat_samiti,SC Other than Woman,SC,0,निर्मल रजक,0,vuqlfwpr tkfr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,,iwohZ flagHkew iVenk,,block_member,panchayat_samiti,BC Other than Woman,BC,0,खगेन्द्र नाथ महतो,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,,iwohZ flagHkew iVenk,,block_member,panchayat_samiti,ST Woman,ST,1,बालिका सोरेन,0,vuqlfwpr tu tkfr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,13,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,11,iwohZ flagHkew iVenk XXIV /02/ - (11),,block_member,panchayat_samiti,ST Woman,ST,1,भाग्यरानी सिहं,0,vuqlfwpr tu tkfr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,14,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,12,iwohZ flagHkew iVenk XXIV /02/ - (12),,block_member,panchayat_samiti,ST Woman,ST,1,पार्वती सिहं,0,vuqlfwpr tu tkfr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,14,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,13,iwohZ flagHkew iVenk XXIV /02/ - (13),,block_member,panchayat_samiti,Woman,NONE,1,गीता रानी दास,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,14,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,14,iwohZ flagHkew iVenk XXIV /02/ - (14),,block_member,panchayat_samiti,ST Woman,ST,1,अषटमी सिहं सरदार,0,vuqlfwpr tu tkfr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,14,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,15,iwohZ flagHkew iVenk XXIV /02/ - (15),,block_member,panchayat_samiti,BC Woman,BC,1,सुमित्रा महतो,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,14,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,16,iwohZ flagHkew iVenk XXIV /02/ - (16),,block_member,panchayat_samiti,ST Other than Woman,ST,0,ज्यात्े सनारानी मांझी,0,vuqlfwpr tu tkfr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,14,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,17,iwohZ flagHkew iVenk XXIV /02/ - (17),,block_member,panchayat_samiti,ST Other than Woman,ST,0,बाहामनी मुर्मू,0,vuqlfwpr tu tkfr | vU;,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,14,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
Jharkhand,2015,East Singhbhum,,,,,,,iwohZ flagHkew iVenk,,block_member,panchayat_samiti,ST Woman,ST,1,भाग्यरानी सिहं,0,vuqlfwpr tu tkfr | efgyk,devanagari,data/jharkhand/2015/24. EAST SINGHBHUM MUKHIYA PSS/EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf,14,EAST SINGHBHUM ZP PSS MUKHIYA PSS.pdf
