script,source,latin,suspect
devanagari,फरिहा देहात,fariha dehat,
devanagari,फरी,fari,
devanagari,फरीजुद्दीन,farizuddin,
devanagari,फरीता,farita,
devanagari,फरीद,farid,
devanagari,फरीद अ ०,farid bha 00,digit in the reading
devanagari,फरीद अंसारी,farid ansari,
devanagari,फरीद अहमद,farid ahmad,
devanagari,फरीद आलम,farid alam,
devanagari,फरीद खान,farid khaan,
devanagari,फरीद हसन,farid hasan,
devanagari,फरीदउद्दीन,faridudin,
devanagari,फरीदन,faridan,
devanagari,फरीदनगर,faridanagar,
devanagari,फरीदनपुर,faridanpur,
devanagari,फरीदपुर,faridpur,
devanagari,फरीदपुर अफजलपुर,faridpur afjalpur,
devanagari,फरीदपुर इम्मा,faridpur imma,
devanagari,फरीदपुर उर्फ नसीरपुर,faridpur urf nasirpur,
devanagari,फरीदपुर उर्फ माण्डूव,faridpur urf mandoov,
devanagari,फरीदपुर उर्फ माण्डूवाला,faridpur urf manduwala,
devanagari,फरीदपुर ऐत0,faridpur ait,
devanagari,फरीदपुर कट्टर,faridpur kattar,
devanagari,फरीदपुर कला,faridpur kala,
devanagari,फरीदपुर काजी,faridpur kaji,
devanagari,फरीदपुर काशम,faridpur kasham,
devanagari,फरीदपुर कासम,faridpur kasam,
devanagari,फरीदपुर कुटी,faridpur kuti,
devanagari,फरीदपुर कुतुब,faridpur kutub,
devanagari,फरीदपुर खास,faridpur khaas,
devanagari,फरीदपुर खुशहाल,faridpur khushahal,
devanagari,फरीदपुर गढ़ी,faridpur gadhi,
devanagari,फरीदपुर गौसाई,faridpur gusai,
devanagari,फरीदपुर चकताजपुर,faridpur chaktajpur,
devanagari,फरीदपुर चकोलर,faridpur chakolar,
devanagari,फरीदपुर ततारगढ़ी,faridpur tatargarhi,
devanagari,फरीदपुर दर्गा,faridpur darga,
devanagari,फरीदपुर धर्मा,faridpur dharma,
devanagari,फरीदपुर निजाम,faridpur nijam,
devanagari,फरीदपुर निटर्रा,faridpur nitarra,
devanagari,फरीदपुर निटर्स,faridpur nitters,
devanagari,फरीदपुर नौसाना,faridpur nausana,
devanagari,फरीदपुर परवर,faridpur parvar,
devanagari,फरीदपुर भागन,faridpur bhagan,
devanagari,फरीदपुर भैंडी,faridpur bhaindi,
devanagari,फरीदपुर भैडी,faridpur bhaidi,
devanagari,फरीदपुर भोगन,faridpur bhogan,
devanagari,फरीदपुर भोगी,faridpur bhogi,
devanagari,फरीदपुर मंगलीपुर,faridpur mangalipur,
devanagari,फरीदपुर मान,faridpur maan,
devanagari,फरीदपुर संसारू ( धा,faridpur sansaru bhan dhaa,
devanagari,फरीदपुर संसारू ( धौ,faridpur sansaru bhan dhau,
devanagari,फरीदपुर सधीरन,faridpur sadhiran,
devanagari,फरीदपुर सिम्भावली,faridpur simbhavali,
devanagari,फरीदपुर सुलेम,faridpur sulem,
devanagari,फरीदपुर सैदवाड़ा,faridpur saidwada,
devanagari,फरीदपुर सैदवाड़ा,faridpur saidwara,
devanagari,फरीदपुर सैफन,faridpur saffen,
devanagari,फरीदपुर हमीर,faridpur hameer,
devanagari,फरीदपुर हाजी,faridpur haji,
devanagari,फरीदपुर हेठरिया,faridpur hethariya,
devanagari,फरीदपुरकुतुब,faridapurakutub,
devanagari,फरीदा,farida,
devanagari,फरीदा उर्फ फरीद बेगम,farida urf farid begam,
devanagari,फरीदा खातुन,farida khatun,
devanagari,फरीदा खातुन ¼र्निविराध्े ा½,farida khatun,lost 2 of 4 words
devanagari,फरीदा खातून,farida khaatoon,
devanagari,फरीदा खान,farida khaan,
devanagari,फरीदा प्रवीन,farida praveen,
devanagari,फरीदा बांगर,farida bangar,
devanagari,फरीदा बागर,farida bagar,
devanagari,फरीदा बानो,farida bano,
devanagari,फरीदा बेगम,farida begam,
devanagari,फरीदा वरोली,farida varoli,
devanagari,फरीदा वरौली,farida varauli,
devanagari,फरीदा वेगम,farida vegam,
devanagari,फरीदापुर,faridapur,
devanagari,फरीदापुर इनायत खा,faridapur inayat khaa,
devanagari,फरीदापुर इनायत खां,faridapur inayat khaan,
devanagari,फरीदापुर जागीर,faridapur jagir,
devanagari,फरीदापुर रामचरन,faridapur ramcharan,
devanagari,फरीदाबाद,faridabad,
devanagari,फरीदाबाद टिकरी,faridabad tikari,
devanagari,फरीदाबेगम,faridabegam,
devanagari,फरीदीपुर,faridipur,
devanagari,फरीदुजमा खांन,faridujama khaann,
devanagari,फरीदुज्जमा,fariduzzama,
devanagari,फरीदुद्दीन,fariduddin,
devanagari,फरीदुल,faridul,
devanagari,फरीना अंजुम,farina janjum,
devanagari,फरीपान,faripan,
devanagari,फरीम,farim,
devanagari,फरुख़ाबाद,farukhabad,
devanagari,फरुखाबाद,farukhabad,
devanagari,फरूखाबाद,farukhabad,
devanagari,फरेंजी,farenji,
devanagari,फरेंदा,farenda,
devanagari,फरेंदा कानूनगो,farenda kanungo,
devanagari,फरेंदा सेंगर,farenda sengar,
devanagari,फरेंदा सेगर,farenda segar,
devanagari,फरेंदिया,farendiya,
devanagari,फरेनाज,farenaz,
devanagari,फरेन्दहा,farendaha,
devanagari,फरेन्दहाँ,farendahaan,
devanagari,फरेन्दहां,farendahaan,
devanagari,फरेन्दा,farenda,
devanagari,फरेन्दा बुजुर्ग,farenda bujurg,
devanagari,फरेन्दा शुक्ल,farenda shukla,
devanagari,फरेन्दा सर्वजीत,farenda sarvajeet,
devanagari,फरेन्दाखुर्द,farendakhurd,
devanagari,फरेन्दी,farendi,
devanagari,फरैंजी,farainji,
devanagari,फरैजी,faraiji,
devanagari,फरैरा,faraira,
devanagari,फरैरी,farairi,
devanagari,फरैसया,faraisaya,
devanagari,फरोगे नजम,faroge najam,
devanagari,फरोगे नज्म,faroge najm,
devanagari,फरौटा,farauta,
devanagari,फरौदा,farauda,
devanagari,फरौल नगरिया,faraul nagariya,
devanagari,फरौली,farauli,
devanagari,फर्त,fart,
devanagari,फर्द मुडेरा,fard mudera,
devanagari,फर्दपुर,fardapur,
devanagari,फर्दपुरा,fardapura,
devanagari,फर्दापुर,fardapur,
devanagari,फर्मापुर,farmapur,
devanagari,फर्मिदा,farmida,
devanagari,फर्स लाल,fars lall,
devanagari,फलई,falai,
devanagari,फलकनाज,falkanaj,
devanagari,फलजीत महतो,faljit mahato,
devanagari,फलटनिया,faltaniya,
devanagari,फलद्वाडी,faldawadi,
devanagari,फलद्वाड़ी,faldwari,
devanagari,फलमती,lamati,
devanagari,फलराज,falraj,
devanagari,फलवरिया पाण्डेय,falvariya pandey,
devanagari,फलवरिया लाला,falvariya lala,
devanagari,फलवा,falwa,
devanagari,फलविया बाखला,falviya bakhala,
devanagari,फलसारी,falsari,
devanagari,फलसीमा,falsima,
devanagari,फलसों,falson,
devanagari,फलस्वाडी,falswadi,
devanagari,फलाटी,laataati,
devanagari,फलातुन बीबी,falatun bibi,
devanagari,फलातुन वीवी,falatun veevi,
devanagari,फलावती देवी,falawati devi,
devanagari,फलासी,falasi,
devanagari,फलिन्दर गापे,falinder gape,
devanagari,फलियानुस कुजूर,falianus kujur,
devanagari,फलीन्द्र मुण्डा,falinder munda,
devanagari,फलीफसालत,falifalsat,
devanagari,फलु ारीटांड़,phalu daritand,
devanagari,फलुमिजरा,falumizara,
devanagari,फलू केरिया मुण्डा,phalu keriya munda,
devanagari,फलू ा कुमारी,phalu 0a kumari,digit in the reading
devanagari,फलेण्डा,falenda,
devanagari,फलेन्द्र साव,falendra saav,
devanagari,फलेश कुमारी,falesh kumari,
devanagari,फलेश्वर बेदिया,faleshwar bediya,
devanagari,फलैदा वांगर,falaida wanger,
devanagari,फलो देवी,falo devi,
devanagari,फलोरा तिग्गा,falora tigga,
devanagari,फलोरा तिर्की,falora tirki,
devanagari,फलोरा बरला,falora barla,
devanagari,फलोरी मुर्मू,falori murmu,
devanagari,फलौदा,falauda,
devanagari,फलौदा रहमतपुर,falauda rahmatpur,
devanagari,फलौदी,falaudi,
devanagari,फल्गुनी देवी,falguni devi,
devanagari,फल्टनिया,faltaniya,
devanagari,फल्टनियां,faltaniyan,
devanagari,फल्टिया,faltia,
devanagari,फल्दा,falda,
devanagari,फल्दाकोट,faldakot,
devanagari,फल्दाकोटतल्ला,faldakotalla,
devanagari,फल्दियागांव,faldiyagaon,
devanagari,फल्द्वाड़ी,faldwari,
devanagari,फल्यांट,falyant,
devanagari,फल्यांटी,falyanti,
devanagari,फल्याटी,falyati,
devanagari,फल्लो,fallo,
devanagari,फसले आलम,lafsa alam,
devanagari,फसात अली,fasaat 0lī,digit in the reading
devanagari,फसीअहमद,sasiahmad,
devanagari,फसीहा खातून,fasiha khaatoon,
devanagari,फसीहुद्दीन,fasiuddin,
devanagari,फहमीद आलम,fahmeed alam,
devanagari,फहमीदा,fahmida,
devanagari,फहमीदा खातून,fahmida khaatoon,
devanagari,फहिदा बीबी,fahida bibi,
devanagari,फहिमुद्दीन अंसारी,fahimuddin ansari,
devanagari,फहिमुल्लाह,fahimullah,
devanagari,फहीदा बेगम,fahida begam,
devanagari,फहीम,fahim,
devanagari,फहीम अहमद,fahim ahmad,
devanagari,फहीम खां,fahim khaan,
devanagari,फहीम जहां,fahim jahaan,
devanagari,फहीम पासवान,fahim paswan,
devanagari,फहीम फातिमा,fahim fatima,
devanagari,फहीम बेगम,fahim begam,
devanagari,फहीम सुबोही,fahim subohi,
devanagari,फहीमपुर कलां,fahimpur kalaan,
devanagari,फहीमपुर खुर्द,fahimpur khurd,
devanagari,फहीमा खातून,fahima khaatoon,
devanagari,फहीमा बीबी,fahima bibi,
devanagari,फह्मीदा,fahmida,
devanagari,फ़र्रुखाबाद,farrukhabad,
devanagari,फ़िरोजपुर प्रथम,firozpur pratham,
devanagari,फाँरषेटब्लाँक,farshetballank,
devanagari,फाँरेषटब्लाँक,faanreshtabalaak,
